FIN_COA_CD,ACCOUNT_NBR,SUB_ACCT_NBR,ACTIVE
IT,1233105,84600,Y
IT,1233105,84730,Y
IT,1233105,84740,Y
IT,1233105,84750,Y
IT,1233105,84800,Y
IT,1233105,84810,Y
IT,1233105,84840,Y
IT,1233105,84870,Y
IT,1233105,84890,Y
IT,1233105,85330,Y
IT,1233105,86490,Y
IT,1233105,86870,Y
IT,1233105,87000,Y
IT,1233105,87710,Y
IT,1233109,111,Y
IT,1233612,500,Y
IT,1233612,516,Y
IT,1238720,87201,Y
IT,1243104,89999,Y
IT,1253037,840,Y
IT,1253110,162,Y
IT,1253110,163,Y
IT,1253128,959,Y
IT,1253317,1,Y
IT,1253317,2,Y
IT,1253317,3,Y
IT,1253317,162,Y
IT,1253317,163,Y
IT,1258322,900,Y
IT,1258322,901,Y
IT,1258322,902,Y
IT,1258323,900,Y
IT,1258323,901,Y
IT,1258323,902,Y
IT,1273102,81100,Y
IT,1273102,81105,Y
IT,1273102,82120,Y
IT,1273102,82140,Y
IT,1273102,82150,Y
IT,1273102,82210,Y
IT,1273102,82400,Y
IT,1273102,82410,Y
IT,1273102,82500,Y
IT,1273102,82510,Y
IT,1273102,82650,Y
IT,1273102,83200,Y
IT,1273102,83410,Y
IT,1273102,83510,Y
IT,1273102,83540,Y
IT,1273102,83550,Y
IT,1273102,83700,Y
IT,1273102,83800,Y
IT,1273102,83920,Y
IT,1273102,83980,Y
IT,1273102,84050,Y
IT,1273102,84110,Y
IT,1273102,84270,Y
IT,1273102,84510,Y
IT,1273102,84580,Y
IT,1273102,84700,Y
IT,1273121,204,Y
IT,1273121,891,Y
IT,1273121,896,Y
IT,1273200,103,Y
IT,1273200,201,Y
IT,1273200,204,Y
IT,1273200,891,Y
IT,1273200,896,Y
IT,1273200,897,Y
IT,1273204,204,Y
IT,1273206,103,Y
IT,1273206,201,Y
IT,1273206,202,Y
IT,1273206,203,Y
IT,1273206,204,Y
IT,1273206,207,Y
IT,1273206,891,Y
IT,1273206,896,Y
IT,1273207,207,Y
IT,1273341,199,Y
IT,1273341,204,Y
IT,1273341,891,Y
IT,1273341,896,Y
IT,1273603,614,Y
IT,1273603,616,Y
IT,1273603,617,Y
IT,1273603,618,Y
IT,1273603,897,Y
IT,1273614,204,Y
IT,1273709,204,Y
IT,1273709,896,Y
IT,1278127,103,Y
IT,1278127,201,Y
IT,1278142,202,Y
IT,1278611,801,Y
IT,1278611,802,Y
IT,1278611,803,Y
IT,1278611,805,Y
IT,1278611,806,Y
IT,1278611,807,Y
IT,1278611,808,Y
IT,1398374,97356,Y
IT,1398469,97354,Y
IT,1398471,97363,Y
IT,1398478,403,Y
IT,1398478,404,Y
IT,1398478,406,Y
IT,1398478,407,Y
IT,1398478,408,Y
IT,1398478,409,Y
IT,1398478,412,Y
IT,1398478,414,Y
IT,1398478,416,Y
IT,1398478,417,Y
IT,1398478,419,Y
IT,1398478,421,Y
IT,1398478,422,Y
IT,1398480,97351,Y
IT,1398521,97362,Y
IT,1493302,1,Y
IT,1493302,2,Y
IT,1493302,3,Y
IT,1493302,4,Y
IT,1493302,5,Y
IT,1493302,6,Y
IT,1493302,7,Y
IT,1493302,8,Y
IT,1493302,9,Y
IT,1493302,10,Y
IT,1503104,89999,Y
IT,1503117,97394,Y
IT,1503118,97394,Y
IT,1503124,97392,Y
IT,1503130,97395,Y
IT,1503131,97395,Y
IT,1503140,97389,Y
IT,1503141,97392,Y
IT,1503143,97393,Y
IT,1503330,97391,Y
IT,1503350,97392,Y
IT,1503360,97394,Y
IT,1503380,97390,Y
IT,1508200,97389,Y
IT,1508410,97392,Y
IT,1508765,97394,Y
IT,1508766,97394,Y
IT,1593000,1,Y
IT,1593000,1001,Y
IT,1593001,3501,Y
IT,1593001,3587,Y
IT,1593001,3588,Y
IT,1593001,3589,Y
IT,1593001,3590,Y
IT,1593001,3591,Y
IT,1593001,3592,Y
IT,1593001,3593,Y
IT,1593106,81101,Y
IT,1593106,81102,Y
IT,1593106,81200,Y
IT,1593106,81202,Y
IT,1593106,81203,Y
IT,1593106,82010,Y
IT,1593106,82050,Y
IT,1593106,82070,Y
IT,1593106,82090,Y
IT,1593106,82150,Y
IT,1593106,82200,Y
IT,1593106,82201,Y
IT,1593106,82220,Y
IT,1593106,82650,Y
IT,1593106,82750,Y
IT,1593106,83010,Y
IT,1593106,83050,Y
IT,1593106,83060,Y
IT,1593106,83111,Y
IT,1593106,83130,Y
IT,1593106,83140,Y
IT,1593106,83200,Y
IT,1593106,83240,Y
IT,1593106,83290,Y
IT,1593106,83311,Y
IT,1593106,83360,Y
IT,1593106,83400,Y
IT,1593106,83550,Y
IT,1593106,83700,Y
IT,1593106,83750,Y
IT,1593106,84100,Y
IT,1593106,84210,Y
IT,1593106,84300,Y
IT,1593106,84320,Y
IT,1593106,84380,Y
IT,1593106,84500,Y
IT,1593106,84630,Y
IT,1593106,84810,Y
IT,1593106,84940,Y
IT,1593106,84970,Y
IT,1593106,84990,Y
IT,1593106,84991,Y
IT,1593106,85600,Y
IT,1593106,86001,Y
IT,1593106,86030,Y
IT,1593106,86060,Y
IT,1593106,86080,Y
IT,1593106,86150,Y
IT,1593106,86170,Y
IT,1593106,86190,Y
IT,1593106,86200,Y
IT,1593106,86210,Y
IT,1593106,86250,Y
IT,1593106,86300,Y
IT,1593106,86320,Y
IT,1593106,86380,Y
IT,1593106,86400,Y
IT,1593106,86630,Y
IT,1593106,86720,Y
IT,1593106,86940,Y
IT,1593106,87000,Y
IT,1593106,87190,Y
IT,1593106,87250,Y
IT,1593106,87300,Y
IT,1593106,87600,Y
IT,1593106,87900,Y
IT,1593106,87910,Y
IT,1593106,88720,Y
IT,1593106,88900,Y
IT,1593106,89900,Y
IT,1593110,777,Y
IT,1593110,831,Y
IT,1593605,888,Y
IT,1593605,999,Y
IT,1598009,777,Y
IT,1653102,1100,Y
IT,1653102,1200,Y
IT,1653102,21400,Y
IT,1653102,26000,Y
IT,1653102,51100,Y
IT,1653102,51200,Y
IT,1653102,57800,Y
IT,1653102,58000,Y
IT,1653102,58200,Y
IT,1653102,58300,Y
IT,1653102,58400,Y
IT,1653102,58500,Y
IT,1653102,58600,Y
IT,1653102,58700,Y
IT,1653102,58800,Y
IT,1653102,58900,Y
IT,1653102,59800,Y
IT,1653102,59900,Y
IT,1653102,81250,Y
IT,1653102,81320,Y
IT,1653102,81350,Y
IT,1653102,82800,Y
IT,1653102,82810,Y
IT,1653102,82820,Y
IT,1653102,83210,Y
IT,1653102,83300,Y
IT,1653102,83310,Y
IT,1653102,83320,Y
IT,1653102,83330,Y
IT,1653102,83340,Y
IT,1653102,83350,Y
IT,1653102,83850,Y
IT,1653102,84000,Y
IT,1653102,84300,Y
IT,1653102,84310,Y
IT,1653102,84320,Y
IT,1653102,84340,Y
IT,1653102,84350,Y
IT,1653102,84370,Y
IT,1653102,84380,Y
IT,1653102,84400,Y
IT,1653102,84450,Y
IT,1653102,84610,Y
IT,1653102,84810,Y
IT,1653102,84830,Y
IT,1653102,84840,Y
IT,1653102,84850,Y
IT,1653102,84860,Y
IT,1653102,84870,Y
IT,1653102,84890,Y
IT,1653102,84900,Y
IT,1653102,86080,Y
IT,1653102,86100,Y
IT,1653102,86120,Y
IT,1653102,86300,Y
IT,1653102,86310,Y
IT,1653102,86330,Y
IT,1653102,86360,Y
IT,1653102,86380,Y
IT,1653102,86390,Y
IT,1653102,86410,Y
IT,1653102,86870,Y
IT,1653102,87300,Y
IT,1653102,87380,Y
IT,1653102,87510,Y
IT,1653102,87800,Y
IT,1653102,87810,Y
IT,1653102,87860,Y
IT,1653102,87870,Y
IT,1653102,87940,Y
IT,1653102,88300,Y
IT,1653102,88310,Y
IT,1653102,88320,Y
IT,1653102,88330,Y
IT,1653102,88340,Y
IT,1653102,88370,Y
IT,1653102,88380,Y
IT,1653105,1100,Y
IT,1653105,1200,Y
IT,1653105,21400,Y
IT,1653105,26000,Y
IT,1653105,51100,Y
IT,1653105,51200,Y
IT,1653105,57800,Y
IT,1653105,58000,Y
IT,1653105,58200,Y
IT,1653105,58300,Y
IT,1653105,58400,Y
IT,1653105,58500,Y
IT,1653105,58600,Y
IT,1653105,58700,Y
IT,1653105,58800,Y
IT,1653105,58900,Y
IT,1653105,59800,Y
IT,1653105,59900,Y
IT,1653105,81250,Y
IT,1653105,81320,Y
IT,1653105,81350,Y
IT,1653105,82800,Y
IT,1653105,82810,Y
IT,1653105,82820,Y
IT,1653105,83210,Y
IT,1653105,83300,Y
IT,1653105,83310,Y
IT,1653105,83320,Y
IT,1653105,83330,Y
IT,1653105,83340,Y
IT,1653105,83350,Y
IT,1653105,83850,Y
IT,1653105,84000,Y
IT,1653105,84300,Y
IT,1653105,84310,Y
IT,1653105,84320,Y
IT,1653105,84340,Y
IT,1653105,84350,Y
IT,1653105,84370,Y
IT,1653105,84380,Y
IT,1653105,84400,Y
IT,1653105,84450,Y
IT,1653105,84610,Y
IT,1653105,84810,Y
IT,1653105,84830,Y
IT,1653105,84840,Y
IT,1433013,81101,Y
IT,1433013,81102,Y
IT,1433013,81104,Y
IT,1433013,81105,Y
IT,1433013,81500,Y
IT,1433013,82000,Y
IT,1433013,82100,Y
IT,1433013,82204,Y
IT,1433013,82300,Y
IT,1433013,82500,Y
IT,1433013,83210,Y
IT,1433013,83400,Y
IT,1433013,83410,Y
IT,1433013,83940,Y
IT,1433013,83950,Y
IT,1433013,84010,Y
IT,1433013,84020,Y
IT,1433013,84060,Y
IT,1433013,84100,Y
IT,1433013,84120,Y
IT,1433013,84150,Y
IT,1433013,84170,Y
IT,1433013,84180,Y
IT,1433013,84190,Y
IT,1433013,84230,Y
IT,1433013,84250,Y
IT,1433013,84300,Y
IT,1433013,84910,Y
IT,1433013,84990,Y
IT,1433013,85000,Y
IT,1433013,85200,Y
IT,1433013,86000,Y
IT,1433013,86160,Y
IT,1433013,86650,Y
IT,1433013,88900,Y
IT,1433013,89000,Y
IT,1453105,1,Y
IT,1453105,2,Y
IT,1453105,3,Y
IT,1453105,4,Y
IT,1453105,5,Y
IT,1453105,6,Y
IT,1453105,7,Y
IT,1453105,8,Y
IT,1453105,9,Y
IT,1453105,10,Y
IT,1453105,11,Y
IT,1453105,99100,Y
IT,1453105,99200,Y
IT,1463001,97385,Y
IT,1463101,97386,Y
IT,1463106,89999,Y
IT,1463106,97382,Y
IT,1463106,97383,Y
IT,1463106,97384,Y
IT,1463106,97385,Y
IT,1463106,97386,Y
IT,1463106,97387,Y
IT,1463106,97388,Y
IT,1463108,97382,Y
IT,1463110,89999,Y
IT,1463110,97382,Y
IT,1463110,97383,Y
IT,1463110,97384,Y
IT,1463110,97385,Y
IT,1463110,97386,Y
IT,1463110,97387,Y
IT,1463110,97388,Y
IT,1463112,97383,Y
IT,1463127,97384,Y
IT,1463131,97388,Y
IT,1463182,97388,Y
IT,1473107,81101,Y
IT,1473107,82010,Y
IT,1473107,82100,Y
IT,1473107,82201,Y
IT,1473107,82320,Y
IT,1473107,82830,Y
IT,1473107,83030,Y
IT,1473107,83100,Y
IT,1473107,83110,Y
IT,1473107,83130,Y
IT,1473107,83140,Y
IT,1473107,83220,Y
IT,1473107,83240,Y
IT,1473107,83250,Y
IT,1473107,83260,Y
IT,1473107,83300,Y
IT,1473107,83311,Y
IT,1473107,83320,Y
IT,1473107,83330,Y
IT,1473107,84100,Y
IT,1473107,84110,Y
IT,1473107,84120,Y
IT,1473107,84130,Y
IT,1473107,84200,Y
IT,1473107,84220,Y
IT,1473107,84240,Y
IT,1473107,84260,Y
IT,1473107,84280,Y
IT,1473107,84300,Y
IT,1473107,84310,Y
IT,1473107,84320,Y
IT,1473107,84330,Y
IT,1473107,84340,Y
IT,1473107,84440,Y
IT,1473107,84560,Y
IT,1473107,84800,Y
IT,1473107,84940,Y
IT,1473107,84960,Y
IT,1473107,86700,Y
IT,1473107,87283,Y
IT,1473107,99100,Y
IT,1473107,99200,Y
IT,1473109,151,Y
IT,1473109,152,Y
IT,1473109,153,Y
IT,1473109,154,Y
IT,1473109,157,Y
IT,1473109,158,Y
IT,1473109,164,Y
IT,1393107,97358,Y
IT,1393107,97359,Y
IT,1393107,97360,Y
IT,1393107,97361,Y
IT,1393107,97362,Y
IT,1393107,97363,Y
IT,1393107,97364,Y
IT,1393107,97365,Y
IT,1393107,97366,Y
IT,1393107,97367,Y
IT,1393107,97368,Y
IT,1393107,97378,Y
IT,1393115,97355,Y
IT,1393117,97364,Y
IT,1393300,97365,Y
IT,1393302,100,Y
IT,1393302,101,Y
IT,1393302,102,Y
IT,1393302,103,Y
IT,1393302,1300,Y
IT,1393302,1301,Y
IT,1393302,1302,Y
IT,1393302,1303,Y
IT,1393302,97348,Y
IT,1393302,97349,Y
IT,1393302,97350,Y
IT,1393302,97351,Y
IT,1393302,97352,Y
IT,1393302,97353,Y
IT,1393302,97354,Y
IT,1393302,97355,Y
IT,1393302,97356,Y
IT,1393302,97357,Y
IT,1393302,97358,Y
IT,1393302,97359,Y
IT,1393302,97360,Y
IT,1393302,97361,Y
IT,1393302,97362,Y
IT,1393302,97363,Y
IT,1393302,97364,Y
IT,1393302,97365,Y
IT,1393302,97366,Y
IT,1393302,97367,Y
IT,1393302,97368,Y
IT,1393302,97378,Y
IT,1393313,97537,Y
IT,1393315,97355,Y
IT,1393606,97355,Y
IT,1393608,97355,Y
IT,1398032,97364,Y
IT,1398201,97357,Y
IT,1398204,600,Y
IT,1398204,601,Y
IT,1398271,97353,Y
IT,1653333,84610,Y
IT,1653333,84810,Y
IT,1653333,84830,Y
IT,1653333,84840,Y
IT,1653333,84850,Y
IT,1653333,84860,Y
IT,1653333,84870,Y
IT,1653333,84890,Y
IT,1653333,84900,Y
IT,1653333,86080,Y
IT,1653333,86100,Y
IT,1653333,86120,Y
IT,1653333,86300,Y
IT,1653333,86310,Y
IT,1653333,86330,Y
IT,1653333,86360,Y
IT,1653333,86380,Y
IT,1653333,86390,Y
IT,1653333,86410,Y
IT,1653333,86870,Y
IT,1653333,87300,Y
IT,1653333,87380,Y
IT,1653333,87510,Y
IT,1653333,87800,Y
IT,1653333,87810,Y
IT,1653333,87860,Y
IT,1653333,87870,Y
IT,1653333,87940,Y
IT,1653333,88300,Y
IT,1653333,88310,Y
IT,1653333,88320,Y
IT,1653333,88330,Y
IT,1653333,88340,Y
IT,1653333,88370,Y
IT,1653333,88380,Y
IT,1710832,832,Y
IT,1713009,0A174,Y
IT,1713103,0A176,Y
IT,1713300,0A177,Y
IT,1713308,0A172,Y
IT,1713600,0A181,Y
IT,1713610,0A180,Y
IT,1713630,0A175,Y
IT,1713634,0A173,Y
IT,1713640,0A179,Y
IT,1713648,52,Y
IT,1713650,0A178,Y
IT,1713720,60,Y
IT,1713720,0A171,Y
IT,1713720,0B001,Y
IT,1718800,1060,Y
IT,1823100,97398,Y
IT,1823133,97398,Y
IT,1823133,97399,Y
IT,1823133,97400,Y
IT,1833102,10010,Y
IT,1833102,10023,Y
IT,1833102,10183,Y
IT,1833102,10270,Y
IT,1833102,10300,Y
IT,1833102,10320,Y
IT,1833102,10327,Y
IT,1833102,10368,Y
IT,1833102,10388,Y
IT,1833102,10512,Y
IT,1833102,10520,Y
IT,1833102,10530,Y
IT,1833102,80110,Y
IT,1833102,80120,Y
IT,1833102,80310,Y
IT,1833102,82740,Y
IT,1833102,84760,Y
IT,1833102,99100,Y
IT,1833102,99200,Y
IT,1833103,10063,Y
IT,1833103,10113,Y
IT,1833103,10163,Y
IT,1833103,10203,Y
IT,1833103,10253,Y
IT,1833104,10020,Y
IT,1833104,10030,Y
IT,1833104,10040,Y
IT,1833104,10050,Y
IT,1833104,10060,Y
IT,1833104,10080,Y
IT,1833104,10090,Y
IT,1833104,10100,Y
IT,1833104,10140,Y
IT,1833104,10150,Y
IT,1833104,10160,Y
IT,1833104,10200,Y
IT,1833104,10210,Y
IT,1833104,10220,Y
IT,1833104,10250,Y
IT,1833104,10360,Y
IT,1833104,10370,Y
IT,1833104,10380,Y
IT,1833104,10390,Y
IT,1833104,10400,Y
IT,1833104,10500,Y
IT,1833104,10510,Y
IT,1833104,10777,Y
IT,1833104,10800,Y
IT,1833104,10888,Y
IT,1833104,81250,Y
IT,1833104,81540,Y
IT,1833104,81616,Y
IT,1833104,81617,Y
IT,1833104,81640,Y
IT,1833104,81786,Y
IT,1833104,81787,Y
IT,1833104,82070,Y
IT,1833104,82670,Y
IT,1833104,82740,Y
IT,1833104,83500,Y
IT,1833104,83510,Y
IT,1833104,83610,Y
IT,1833104,83620,Y
IT,1833104,83630,Y
IT,1833104,83690,Y
IT,1833104,83730,Y
IT,1833104,84460,Y
IT,1833104,84500,Y
IT,1833104,84530,Y
IT,1833104,84550,Y
IT,1833104,84560,Y
IT,1833104,84570,Y
IT,1833104,84580,Y
IT,1833104,84600,Y
IT,1833104,84620,Y
IT,1833104,84640,Y
IT,1833104,84660,Y
IT,1833104,84670,Y
IT,1833104,84690,Y
IT,1833104,84700,Y
IT,1833104,84730,Y
IT,1833104,84750,Y
IT,1833104,84760,Y
IT,1833104,84770,Y
IT,1833104,84780,Y
IT,1833104,84790,Y
IT,1833104,84800,Y
IT,1833104,84900,Y
IT,1833104,84940,Y
IT,1833104,84980,Y
IT,1833104,86600,Y
IT,1833104,86601,Y
IT,1833104,86602,Y
IT,1833104,86610,Y
IT,1833104,86680,Y
IT,1833104,86750,Y
IT,1833104,86900,Y
IT,1833104,87600,Y
IT,1833104,87610,Y
IT,1833104,87640,Y
IT,1833104,87650,Y
IT,1833104,87670,Y
IT,1833104,87700,Y
IT,1833104,87800,Y
IT,1833104,99100,Y
IT,1833306,10050,Y
IT,1833306,10100,Y
IT,1833306,10150,Y
IT,1833306,10200,Y
IT,1833306,10220,Y
IT,1833306,10250,Y
IT,1833306,10500,Y
IT,1833306,10777,Y
IT,1833306,10800,Y
IT,1833306,10888,Y
IT,1833312,10010,Y
IT,1833312,10350,Y
IT,1833319,10101,Y
IT,1833319,10700,Y
IT,1833320,10102,Y
IT,1833320,10202,Y
IT,1833320,10252,Y
IT,1833327,10057,Y
IT,1833327,10107,Y
IT,1833327,10157,Y
IT,1833327,10207,Y
IT,1833327,10227,Y
IT,1833327,10237,Y
IT,1833327,10247,Y
IT,1833327,10257,Y
IT,1833327,10307,Y
IT,1833327,10507,Y
IT,1833330,10103,Y
IT,1833330,10173,Y
IT,1833330,10213,Y
IT,1833330,10223,Y
IT,1833330,10263,Y
IT,1833330,10303,Y
IT,1833330,10353,Y
IT,1833330,10403,Y
IT,1833330,10503,Y
IT,1833340,10104,Y
IT,1833340,10204,Y
IT,1833340,10404,Y
IT,1833340,10424,Y
IT,1833349,10109,Y
IT,1833349,10129,Y
IT,1833349,10409,Y
IT,1833349,10419,Y
IT,1833349,10509,Y
IT,1833349,10549,Y
IT,1833349,10569,Y
IT,1833349,10659,Y
IT,1833349,10679,Y
IT,1833355,10105,Y
IT,1833355,10255,Y
IT,1833355,10305,Y
IT,1833355,10355,Y
IT,1833355,10405,Y
IT,1833355,10455,Y
IT,1843302,1,Y
IT,1843302,3,Y
IT,1843302,4,Y
IT,1843302,10,Y
IT,1843302,99100,Y
IT,1893111,82910,Y
IT,1893111,83910,Y
IT,1893111,89999,Y
IT,1893112,82910,Y
IT,1893112,83910,Y
IT,1893112,89999,Y
IT,1653105,84850,Y
IT,1653105,84860,Y
IT,1653105,84870,Y
IT,1653105,84890,Y
IT,1653105,84900,Y
IT,1653105,86080,Y
IT,1653105,86100,Y
IT,1653105,86120,Y
IT,1653105,86300,Y
IT,1653105,86310,Y
IT,1653105,86330,Y
IT,1653105,86360,Y
IT,1653105,86380,Y
IT,1653105,86390,Y
IT,1653105,86410,Y
IT,1653105,86870,Y
IT,1653105,87300,Y
IT,1653105,87380,Y
IT,1653105,87510,Y
IT,1653105,87800,Y
IT,1653105,87810,Y
IT,1653105,87860,Y
IT,1653105,87870,Y
IT,1653105,87940,Y
IT,1653105,88300,Y
IT,1653105,88310,Y
IT,1653105,88320,Y
IT,1653105,88330,Y
IT,1653105,88340,Y
IT,1653105,88370,Y
IT,1653105,88380,Y
IT,1653302,1100,Y
IT,1653302,1200,Y
IT,1653302,21400,Y
IT,1653302,26000,Y
IT,1653302,51100,Y
IT,1653302,51200,Y
IT,1653302,57800,Y
IT,1653302,58000,Y
IT,1653302,58200,Y
IT,1653302,58300,Y
IT,1653302,58400,Y
IT,1653302,58500,Y
IT,1653302,58600,Y
IT,1653302,58700,Y
IT,1653302,58800,Y
IT,1653302,58900,Y
IT,1653302,59800,Y
IT,1653302,59900,Y
IT,1653302,81250,Y
IT,1653302,81320,Y
IT,1653302,81350,Y
IT,1653302,82800,Y
IT,1653302,82810,Y
IT,1653302,82820,Y
IT,1653302,83210,Y
IT,1653302,83300,Y
IT,1653302,83310,Y
IT,1653302,83320,Y
IT,1653302,83330,Y
IT,1653302,83340,Y
IT,1653302,83350,Y
IT,1653302,83850,Y
IT,1653302,84000,Y
IT,1653302,84300,Y
IT,1653302,84310,Y
IT,1653302,84320,Y
IT,1653302,84340,Y
IT,1653302,84350,Y
IT,1653302,84370,Y
IT,1653302,84380,Y
IT,1653302,84400,Y
IT,1653302,84450,Y
IT,1653302,84610,Y
IT,1653302,84810,Y
IT,1653302,84830,Y
IT,1653302,84840,Y
IT,1653302,84850,Y
IT,1653302,84860,Y
IT,1653302,84870,Y
IT,1653302,84890,Y
IT,1653302,84900,Y
IT,1653302,86080,Y
IT,1653302,86100,Y
IT,1653302,86120,Y
IT,1653302,86300,Y
IT,1653302,86310,Y
IT,1653302,86330,Y
IT,1653302,86360,Y
IT,1653302,86380,Y
IT,1653302,86390,Y
IT,1653302,86410,Y
IT,1653302,86870,Y
IT,1653302,87300,Y
IT,1653302,87380,Y
IT,1653302,87510,Y
IT,1653302,87800,Y
IT,1653302,87810,Y
IT,1653302,87860,Y
IT,1653302,87870,Y
IT,1653302,87940,Y
IT,1653302,88300,Y
IT,1653302,88310,Y
IT,1653302,88320,Y
IT,1653302,88330,Y
IT,1653302,88340,Y
IT,1653302,88370,Y
IT,1653302,88380,Y
IT,1653304,99100,Y
IT,1653306,99100,Y
IT,1653307,1100,Y
IT,1653307,1200,Y
IT,1653307,21400,Y
IT,1653307,26000,Y
IT,1653307,51100,Y
IT,1653307,51200,Y
IT,1653307,57800,Y
IT,1653307,58000,Y
IT,1653307,58200,Y
IT,1653307,58300,Y
IT,1653307,58400,Y
IT,1653307,58500,Y
IT,1653307,58600,Y
IT,1653307,58700,Y
IT,1653307,58800,Y
IT,1653307,58900,Y
IT,1653307,59800,Y
IT,1653307,59900,Y
IT,1653307,81250,Y
IT,1653307,81320,Y
IT,1653307,81350,Y
IT,1653307,82800,Y
IT,1653307,82810,Y
IT,1653307,82820,Y
IT,1653307,83210,Y
IT,1653307,83300,Y
IT,1653307,83310,Y
IT,1653307,83320,Y
IT,1653307,83330,Y
IT,1653307,83340,Y
IT,1653307,83350,Y
IT,1653307,83850,Y
IT,1653307,84000,Y
IT,1653307,84300,Y
IT,1653307,84310,Y
IT,1653307,84320,Y
IT,1653307,84340,Y
IT,1653307,84350,Y
IT,1653307,84370,Y
IT,1653307,84380,Y
IT,1653307,84400,Y
IT,1653307,84450,Y
IT,1653307,84610,Y
IT,1653307,84810,Y
IT,1653307,84830,Y
IT,1653307,84840,Y
IT,1653307,84850,Y
IT,1653307,84860,Y
IT,1653307,84870,Y
IT,1653307,84890,Y
IT,1653307,84900,Y
IT,1653307,86080,Y
IT,1653307,86100,Y
IT,1653307,86120,Y
IT,1653307,86300,Y
IT,1653307,86310,Y
IT,1653307,86330,Y
IT,1653307,86360,Y
IT,1653307,86380,Y
IT,1653307,86390,Y
IT,1653307,86410,Y
IT,1653307,86870,Y
IT,1653307,87300,Y
IT,1653307,87380,Y
IT,1653307,87510,Y
IT,1653307,87800,Y
IT,1653307,87810,Y
IT,1653307,87860,Y
IT,1653307,87870,Y
IT,1653307,87940,Y
IT,1653307,88300,Y
IT,1653307,88310,Y
IT,1653307,88320,Y
IT,1653307,88330,Y
IT,1653307,88340,Y
IT,1653307,88370,Y
IT,1653307,88380,Y
IT,1653309,1100,Y
IT,1653309,1200,Y
IT,1653309,21400,Y
IT,1653309,26000,Y
IT,1653309,51100,Y
IT,1653309,51200,Y
IT,1653309,57800,Y
IT,1653309,58000,Y
IT,1653309,58200,Y
IT,1653309,58300,Y
IT,1653309,58400,Y
IT,1653309,58500,Y
IT,1653309,58600,Y
IT,1653309,58700,Y
IT,1653309,58800,Y
IT,1653309,58900,Y
IT,1653309,59800,Y
IT,1653309,59900,Y
IT,1653309,81250,Y
IT,1653309,81320,Y
IT,1653309,81350,Y
IT,1653309,82800,Y
IT,1653309,82810,Y
IT,1653309,82820,Y
IT,1653309,83210,Y
IT,1653309,83300,Y
IT,1653309,83310,Y
IT,1653309,83320,Y
IT,1653309,83330,Y
IT,1653309,83340,Y
IT,1653309,83350,Y
IT,1653309,83850,Y
IT,1653309,84000,Y
IT,1653309,84300,Y
IT,1653309,84310,Y
IT,1653309,84320,Y
IT,1653309,84340,Y
IT,1653309,84350,Y
IT,1653309,84370,Y
IT,1653309,84380,Y
IT,1653309,84400,Y
IT,1653309,84450,Y
IT,1653309,84610,Y
IT,1653309,84810,Y
IT,1653309,84830,Y
IT,1653309,84840,Y
IT,1653309,84850,Y
IT,1653309,84860,Y
IT,1653309,84870,Y
IT,1653309,84890,Y
IT,1653309,84900,Y
IT,1653309,86080,Y
IT,1653309,86100,Y
IT,1653309,86120,Y
IT,1653309,86300,Y
IT,1653309,86310,Y
IT,1653309,86330,Y
IT,1653309,86360,Y
IT,1653309,86380,Y
IT,1653309,86390,Y
IT,1653309,86410,Y
IT,1653309,86870,Y
IT,1653309,87300,Y
IT,1653309,87380,Y
IT,1653309,87510,Y
IT,1653309,87800,Y
IT,1653309,87810,Y
IT,1653309,87860,Y
IT,1653309,87870,Y
IT,1653309,87940,Y
IT,1653309,88300,Y
IT,1653309,88310,Y
IT,1653309,88320,Y
IT,1653309,88330,Y
IT,1653309,88340,Y
IT,1653309,88370,Y
IT,1653309,88380,Y
IT,1653311,1100,Y
IT,1653311,1200,Y
IT,1653311,21400,Y
IT,1653311,26000,Y
IT,1653311,51100,Y
IT,1653311,51200,Y
IT,1653311,57800,Y
IT,1653311,58000,Y
IT,1653311,58200,Y
IT,1653311,58300,Y
IT,1653311,58400,Y
IT,1653311,58500,Y
IT,1653311,58600,Y
IT,1653311,58700,Y
IT,1653311,58800,Y
IT,1653311,58900,Y
IT,1653311,59800,Y
IT,1653311,59900,Y
IT,1653311,81250,Y
IT,1653311,81320,Y
IT,1653311,81350,Y
IT,1653311,82800,Y
IT,1653311,82810,Y
IT,1653311,82820,Y
IT,1653311,83210,Y
IT,1653311,83300,Y
IT,1653311,83310,Y
IT,1653311,83320,Y
IT,1653311,83330,Y
IT,1653311,83340,Y
IT,1653311,83350,Y
IT,1653311,83850,Y
IT,1653311,84000,Y
IT,1653311,84300,Y
IT,1653311,84310,Y
IT,1653311,84320,Y
IT,1653311,84340,Y
IT,1653311,84350,Y
IT,1653311,84370,Y
IT,1653311,84380,Y
IT,1653311,84400,Y
IT,1653311,84450,Y
IT,1653311,84610,Y
IT,1653311,84810,Y
IT,1653311,84830,Y
IT,1653311,84840,Y
IT,1653311,84850,Y
IT,1653311,84860,Y
IT,1653311,84870,Y
IT,1653311,84890,Y
IT,1653311,84900,Y
IT,1653311,86080,Y
IT,1653311,86100,Y
IT,1653311,86120,Y
IT,1653311,86300,Y
IT,1653311,86310,Y
IT,1653311,86330,Y
IT,1653311,86360,Y
IT,1653311,86380,Y
IT,1653311,86390,Y
IT,1653311,86410,Y
IT,1653311,86870,Y
